"RegNo","Category1","Category2","Genre1","Genre2","Genre3","Latitude","Longitude","Name","ZipCode","Adress1","Adress2","Adress3","Adress4","BusinessTime","RegularHoliday","Tel","Email","BarrierFree","BarrierFreeOther","OfficialSite","URL","URL2","Remarks","WiFiAvailability","SSID","WiFiUseLocation","EncryptionFlag","AuthenticationFlag","FilteringFlag","ChargingOutletFlag","CarrierWiFi","PR","Access","ParkingFlag","ParkingInformation","Credit","CreditList","Photo1","Photo2","Photo3","ForeignLanguages","ForeignLanguagesOther","Gourmet","TotalSseats","PrivateRoom","Budget","Cigarette","ChildSupport","ChildSupportOther","TatamiRoom","ForeignLanguageMenu","Vegetarian","KindHotSpring","Facilities","FacilitiesOther","BathingFee","TimeToEnjoy","ExperienceFee","AccommodationFee","TypeRoom","HotSpringsFlag","HotSpringsUtilizationTime","PickUp","TVViewing","CurrencyExchange","OverseasATM","DutyFree","Delivery","Pictogram1","Pictogram2","Pictogram3","Pictogram4","Pictogram5","Pictogram6","Pictogram7","Pictogram8","Pictogram9","Pictogram10","Coupon","CouponDescription","IntroductionVideo","ElectronicData1","ElectronicData2","ElectronicData1Description","ElectronicData2Description","Notice","Halal","SearchTag","Remarks1","Remarks2","Remarks3","DispFlg","TimeStamp"
"100265","くらし","","","医療・健康・介護","","33.298118","130.297307","きんりゅうケアセンター 桂寿苑","849-0905","佐賀県","佐賀市","金立町大字千布","4088-1","8:30～17:30（相談窓口）","年中無休","0952-71-8055","kinryuu@ryoyuukai.jp","段差なし／身障者用トイレ／その他（自由記述）","玄関からすべてフラットなバリアフリー","http://www.ryoyuukai.jp","","","","1","kinryuu-keijuen","1","1","2","1","1","docomo／softbank／au","当施設は、佐賀市北部郊外の自然豊かな環境に囲まれた短期入所施設（ショートスティ）、通所介護施設（デイサービスセンター）等を併設する全室個室のユニット対応型の地域密着型介護老人福祉施設です。<br />施設で毎月行われる歌声喫茶にはお元気な方もどなたでも参加することができます。<br />介護に関する専門スタッフが常駐し、ご利用者、ご家族の皆様が安心できる生活の支援を心がけております。お気軽に声をおかけください。","佐賀市営バス「きんりゅうケアセンター前」バス停から徒歩１分","1","無料（20台）","2","","100265_1.jpg","100265_2.jpg","100265_3.jpg","","","","","","","","","","2","","2","","","","","","","","","","","2","2","2","2","2","","information.png","toilets.png","accessible_facility.png","accessible_slope.png","bus_busstop.png","parking.png","","","","","","","","","","","","","","","","","","1","2017/03/30 21:34:18"
"100267","宿泊","温泉","和食","","","33.450652","129.972230","旅館綿屋","847-0012","佐賀県","唐津市","大名小路","5-10","チェックイン15:00<br />チェックアウト10:00<br />立ち寄り湯の営業時間11:00～21:00","不定休","0955-72-4181","info@e-wataya.com","スロープあり／その他（自由記述）","室内（1ヶ所）のみ車椅子で外より使用可","http://e-wataya.com/","","","","1","106F3F74CABO_optout","1","2","2","2","1","docomo／softbank／au","当館は唐津市内で唯一温泉の湧き出る旅館でございます。<br />「心かよう味の宿」をモットーに、唐津呼子産の透き通った「イカの活け作り」、最高級黒毛和種である「佐賀牛」の胸板焼きをご堪能下さいませ。<br />また当館は唐津市内中心地にございますので、唐津城、曳山展示場、旧高取邸観光には絶好のロケーションとなっております。<br />唐津の街中を散策された後、ゆっくりと温泉で体をほぐして頂き、唐津最高の食材を味わって頂きたく存じます。<br />皆様のご来館を心よりお待ち致しております。","ＪＲ唐津駅より徒歩15分","1","無料（30台）","1","VISA／Master／AMEX／JCB／Diners","","","","外国語パンフレット／看板の外国語表記／その他（自由記述）","英語が話せるスタッフが２名","佐賀牛胸板焼き、イカ活け造り","","12室","昼4,500円から<br />夜5,500円から","","お子様メニュー／その他（自由記述）","離乳食の持ち込み可","1","","1","露天風呂","マッサージ","","大人500円、子ども(４才～小６)300円","","","12,550円～","ツイン／和室","あり／立ち寄り湯あり","11:00～21:00","1","2","2","2","2","","information.png","toilets.png","accessible_slope.png","hotel.png","parking.png","restaurant.png","hotspring.png","tatami.png","","","","","","","","","","","","","","","","1","2017/03/30 21:38:21"
"100268","買い物","","その他","その他","","33.252771","130.303900","VOUGE","840-0831","佐賀県","佐賀市","松原","2-13-12","18:00～3:00","日曜、祝日","0952-40-2525","","","","","","","","1","VOUGE-sagafreeWiFi","1","2","2","2","1","","当店では最新のドレスとメンズアパレル販売と併せまして、ヘアセットサロンを営業しております。<br />営業が夕方から深夜になっておりますので、昼間お忙しい方にご来店いただいております。","ＪＲ長崎本線佐賀駅から徒歩20分","2","近隣にコインパーキングあり","2","","100268_1.jpg","100268_2.jpg","100268_3.jpg","","","","","","","","","","2","","2","","","","","","","","","","","2","2","2","2","2","","shop.png","","","","","","","","","","","","","","","","","","","","","","","1","2017/03/30 21:39:27"
"100271","グルメ","","軽食","","","33.220759","130.366474","wood-style cafe","840-2104","佐賀県","佐賀市","諸富町大字徳富","71-1","11:00～17:00","水曜日（祭日の場合振替）","0952-47-6638","","","","http://iwaikagu.jp","https://www.facebook.com/woodstylecafe","","","1","woodstylecafe wifi free","2","2","2","2","1","docomo／softbank／au","木がふんだんに使われたぬくもり溢れる店内は、思わず長居したくなるような心地良い空間です。<br />ピザ窯で焼かれた自慢のピザは、ふっくらモチモチッとした食感がたまりません。とろ～りチーズと食材の旨味が相まって絶妙な味わいに。ペロリと食べてしまいます。<br />パスタはトマト・バジル・クリームソースから気分に合わせてチョイス。<br />お得なセットメニューもあるので、デザート・ドリンクまでゆっくり味わえます！","ＪＲ長崎本線佐賀駅から西鉄バスで約25分（大中島バス停下車）","1","","1","","100271_1.jpg","100271_2.jpg","100271_3.jpg","","","","","","","","","","2","","2","","","","","","","","","","","2","2","2","2","2","","toilets.png","bus_busstop.png","parking.png","restaurant.png","coffee_shop.png","consent.png","","","","","","","","","","","","","","","","","","1","2017/03/30 21:40:56"
"100272","グルメ","","その他","","","33.253098","130.303029","龍の巣","840-0825","佐賀県","佐賀市","中央本町","6-10大幸ビル2F","18:00～3:00","不定休","0952-25-0092","","","","","https://ja-jp.facebook.com/%E9%BE%8D%E3%81%AE%E5%B7%A3-470469806355798/","","","1","ryu-nosu wifi free","1","1","2","1","2","","店の場所がわかりづらいかもしれません。店に入りづらいかもしれません。でも、扉を開けたらそこには…<br />２階の奥にひっそりと隠れ家的雰囲気のお店です。<br />地元佐賀の新鮮なお野菜を中心に創作洋食のお店です。<br />佐賀のお野菜バーニャカウダ800円<br />呪われたパテ880円<br />海老のアヒージョ880円<br />自家製スモークの盛り合わせ1080円<br />など多数ご用意しております。<br />旬のフルーツを使ったカクテルやワイン、焼酎、ノンアルコールカクテルも充実！<br />各種宴会も受け賜わります！","片田江バス停より徒歩６分","2","近隣コインパーキング（10台）","2","","100272_1.jpg","100272_2.jpg","100272_3.jpg","","","佐賀のお野菜バーニャカウダ","30席","なし","夜4,000円～","喫煙可","","","2","","1","","","","","","","","","","","2","2","2","2","2","","toilets.png","smoking_area.png","restaurant.png","bar.png","","","","","","","","","","","","","","","","","","","","1","2017/03/30 21:42:45"
"100273","グルメ","","居酒屋／和食","","","33.32259","130.036947","食事処きたむら","849-3123","佐賀県","唐津市","厳木町岩屋","1001-3","昼11:00～14:00<br />夜17:00～21:30","月曜日","0955-63-2015","kitamura.hiroki@gmail.com","","","","https://ja-jp.facebook.com/karatsu.kitamura","","","1","KITAMURA_A","1","1","2","2","2","","50年以上、唐津の魚を扱ってきた老舗店舗で、本当に美味しい食べ方をお客様に知って貰いたいという一心で営業しています。<br />鮮度と真心が自慢です。","ＪＲ唐津線岩屋駅より徒歩15分","1","無料（20台）","2","","100273_1.jpg","100273_2.jpg","100273_3.jpg","","","","80席","４部屋","昼：600～1,000円<br />夜：1,000～3,000円","喫煙可","お子様メニュー","","1","","2","","","","","","","","","","","2","2","2","2","2","","toilets.png","smoking_area.png","parking.png","restaurant.png","no_uncaged_animals.png","tatami.png","","","","","","","","","","","","","","","","","","1","2017/03/30 21:46:24"
"100274","グルメ","","和食","","","33.436644","130.016952","川魚料理あかみず","847-0022","佐賀県","唐津市","鏡","4763","11:00～21:00（最終入店19:30）オーダーストップ20:00","不定休","0955-77-1802","akamizu4763@wing.ocn.ne.jp","","","http://www.akamizu-since1897.com","","","","1","","1","2","2","2","1","docomo／softbank／au／その他","明治30年から鯉料理・川魚専門店として愛され続ける【あかみず】<br />ぬくもり心遣い素材の美しさ伝統を守り続ける心<br />料理すべてに老舗の誇りが生きています。","ＪＲ筑肥線虹ノ松原駅から徒歩10分","1","無料（25台）","1","VISA／Master／AMEX","100274_1.jpg","100274_2.jpg","100274_3.jpg","その他（自由記述）","今後対応の予定","鯉のあらい","座席数80席、宴会最大60人","小部屋6室、大広間2室","昼 1,480円～<br />夜 2,480円～","喫煙可","お子様メニュー／その他（自由記述）","お子様メニューは要予約、離乳食持ち込み可能","1","","2","","","","","","","","","","","2","2","2","2","2","","toilets.png","smoking_area.png","parking.png","restaurant.png","","","","","","","","","","","","","","","","","","","","1","2017/03/31 2:30:29"
"100275","グルメ","","","","","33.257887","130.301339","Grill Dining deeer","840-0811","佐賀県","佐賀市","大財","1-4-8","17:00～1:00","不定休","0952-97-5922","deeer@athena.ocn.ne.jp","","","","https://www.facebook.com/deeer.saga","","","1","WiWiWi-Fi-deeer/WiWiWi-Fi-ｄｅｅｅｒ-5G","1","2","2","2","2","","平成27年７月10日佐賀市大財にOpenしたGrill Dining deeer（でぃあ）です。<br />ドライエイジングビーフ（熟成肉）や鹿ロースなどさまざまなお肉料理と日本酒、ワインのお店です。","ＪＲ長崎本線佐賀駅から徒歩10分","2","近隣に有料駐車場・コインパーキングあり。","1","VISA／Master／AMEX","100275_1.jpg","100275_2.jpg","100275_3.jpg","","","熟成肉のステーキ、佐賀牛、佐賀の地酒","30席","なし","3,000円程度","喫煙可","","","2","","2","","","","","","","","","","","2","2","2","2","2","","smoking_area.png","restaurant.png","","","","","","","","","","","","","","","","","","","","","","1","2017/03/31 2:32:05"
"100277","くらし","","","医療・健康・介護","","33.223878","130.361287","医療法人實生会 池田産婦人科","840-2105","佐賀県","佐賀市","諸富町大字諸富津","431-4","診療時間　平日9:00～12:00、14:30～18:00<br />土曜日、第１、３、５水曜日・午後休診","日曜日・祝日休診","0952-47-3541","ikeda-obgy@mwa.biglobe.ne.jp","","","http://www.ikeda-sanfujinka.info/","","","","1","ikeda-hp","1","1","1","2","2","docomo／softbank／au／その他","池田産婦人科は、諸富にて開院して60年近くとなり、これからも地域に愛され安全安心な産科医療を提供していこうと考えています。<br />ネットにて予約が必要ですので、初めての方はお電話ください。","最寄りの駅・バス停<br />・佐賀市営バス 西鉄バス（諸富橋）→徒歩約３分<br />・ＪＲ長崎本線佐賀駅→佐賀市営バス（諸富橋）→徒歩約３分<br />・西鉄大牟田線（西鉄柳川駅）→西鉄バス（諸富橋）","1","無料（30台）","1","VISA／Master","100277_1.jpg","100277_2.jpg","100277_3.jpg","","","","","","","全禁煙","キッズスペース／その他（自由記述）","内診・診察時はスタッフがお預かりします。","2","","2","","","","","","","","","","","2","2","2","2","2","","information.png","hospital.png","toilets.png","nursery.png","bus_busstop.png","parking.png","no_smoking.png","","","","","","","","","","","","","","","","","1","2017/03/31 2:32:59"
"100278","くらし","買い物","イタリアン","生活一般／スクール・習い事／子育て・教育／医療・健康・介護／イベント／その他","","33.255181","130.301973","エスプラッツ（佐賀市街なかふれあいプラザ、佐賀市文化交流プラザ）","840-0826","佐賀県","佐賀市","白山","2-7-1","10:00～21:00（一部店舗、サービスにより営業時間が異なります。）","年末年始（一部店舗、サービスにより異なる場合があります。）","0952-40-7593","","その他（自由記述）","多目的トイレ","http://s-platz.jp/","","","","1","Saga_City_FreeWiFi","2","2","2","1","2","","１階：スーパーマーケット、ドラッグストア、イタリアンレストラン　ほか<br />２階：クリニック、子育て支援、観光案内　ほか<br />３階：交流センター（ホール、ギャラリー、スタジオなど）、文化センター（各種カルチャースクールなど）","【ＪＲ長崎本線佐賀駅から】<br />徒歩約20分、タクシー約５分<br />【佐賀駅バスセンターから】<br />各路線あり：エスプラッツ前、呉服元町、中の小路バス停にて下車","1","提携駐車場あり。（１時間無料）","1","VISA／Master","100278_1.jpg","100278_2.jpg","100278_3.jpg","","","","","","","","","","2","","2","","","","","","","","","","","2","2","2","2","1","国内配送可","toilets.png","smoking_area.png","post.png","telephone.png","bus_busstop.png","parking.png","restaurant.png","coffee_shop.png","shop.png","pharmacy.png","","","","","","","","","","","","","","1","2017/03/31 2:36:00"
